paperid,doi,shortnormname,soundex,normname,magid,s2id,lvl0,lvl1,affid
2034666332,10.1007/s10590-008-9038-1,away,A530,andy way,2110815193,144315616,42934936,41008148,204321447
2034666332,10.1007/s10590-008-9038-1,away,A530,andy way,2110815193,144315616,"","",154945302
2035655408,10.1109/iccet.2009.246,ahu,A250,aiqun hu,2684995648,39714863,76569877,41008148,200601418
2041738775,10.1016/j.elerap.2006.11.008,aau,A525,anson k k au,2099103355,35463905,889458895,144133560,112698675
2041738775,10.1016/j.elerap.2006.11.008,aau,A525,anson k k au,2099103355,35463905,"","",162853370
2053423985,10.1016/j.automatica.2013.04.029,ahu,A152,aiping hu,2293909516,40150310,50632499,33923547,11413529
2053423985,10.1016/j.automatica.2013.04.029,ahu,A152,aiping hu,2293909516,40150310,"","",126255220
2069647670,10.1016/0012-365x(76)90085-6,ayao,A536,andrew chichih yao,2088166175,1770729,157725225,33923547,118615104
2069647670,10.1016/0012-365x(76)90085-6,ayao,A536,andrew chichih yao,2088166175,1770729,"","",114614502
2075944398,10.1145/2669024.2669031,aho,A536,andrew kenneth ho,2104680881,2884465,141945490,41008148,31972630
2075944398,10.1145/2669024.2669031,aho,A536,andrew kenneth ho,2104680881,2884465,"","",154945302
2075944398,10.1145/2669024.2669031,aho,A536,andrew kenneth ho,2104680881,2884465,"","",28490314
2161160262,10.1109/tpami.2002.1017616,awu,A524,angela y wu,2701612366,66348210,"",41008148,178980831
2161160262,10.1109/tpami.2002.1017616,awu,A524,angela y wu,2701612366,66348210,"","",154945302
2171349910,10.1145/1007352.1007377,ayao,A536,andrew chichih yao,2088166175,1770729,20089843,33923547,114614502
2171349910,10.1145/1007352.1007377,ayao,A536,andrew chichih yao,2088166175,1770729,"","",118615104
2543316058,10.1145/2837060.2837071,aoh,A650,aran oh,2478182984,31704596,111277659,41008148,178980831
2543316058,10.1145/2837060.2837071,aoh,A650,aran oh,2478182984,31704596,"","",154945302
2962985200,10.1007/s10623-018-0498-x,ahui,A425,alice m w hui,2948390790,3024119,141568987,33923547,114614502
1933300083,10.1002/cav.1594,ahao,A550,aimin hao,2127406583,144795824,82880672,41008148,126794175
1933300083,10.1002/cav.1594,ahao,A550,aimin hao,2127406583,144795824,"","",126255220
1964397353,10.1109/mines.2010.169,ahu,A250,aiqun hu,2639226532,143680961,76569877,127413603,31258907
1964397353,10.1109/mines.2010.169,ahu,A250,aiqun hu,2639226532,143680961,"","",38652104
1974846859,10.1007/s11042-013-1586-6,ayahya,A413,ali abdullah yahya,2651487906,2561004,16365422,41008148,126255220
1974846859,10.1007/s11042-013-1586-6,ayahya,A413,ali abdullah yahya,2651487906,2561004,"","",11413529
2021039654,10.1145/1180875.1180930,awu,A536,andre wu,2147322752,3083404,1341412227,41008148,56739046
2038268267,10.1145/321921.321922,aaho,A416,alfred v aho,2380581373,1715952,72090969,33923547,118615104
2038268267,10.1145/321921.321922,aaho,A416,alfred v aho,2380581373,1715952,"","",114614502
2066190567,10.1016/j.inffus.2015.01.001,ahao,A550,aimin hao,2127406583,144795824,82880672,33923547,154945302
2066190567,10.1016/j.inffus.2015.01.001,ahao,A550,aimin hao,2127406583,144795824,"","",178980831
2110317375,10.1007/s10590-011-9100-2,away,A530,andy way,2110815193,144315616,42934936,41008148,204321447
2110317375,10.1007/s10590-011-9100-2,away,A530,andy way,2110815193,144315616,"","",154945302
2061361360,10.1145/1088463.1088468,ayeo,A415,alvin w yeo,2104264146,145762027,41461413,41008148,23123220
2061361360,10.1145/1088463.1088468,ayeo,A415,alvin w yeo,2104264146,145762027,"","",204321447
2061361360,10.1145/1088463.1088468,ayeo,A415,alvin w yeo,2104264146,145762027,"","",154945302
2083795658,10.1145/2072298.2072460,aau,A536,andrew au,2224483911,145536432,18014758,41008148,121684516
2083795658,10.1145/2072298.2072460,aau,A536,andrew au,2224483911,145536432,"","",31972630
2083795658,10.1145/2072298.2072460,aau,A536,andrew au,2224483911,145536432,"","",154945302
2105508843,10.1109/isee.2008.4562937,ahu,A450,allen h hu,2138437378,120897491,118292597,127413603,200601418
1967262927,10.1016/s0166-218x(03)00438-4,ayeo,A536,anders yeo,2152712730,145762028,184558857,33923547,114614502
1988143233,10.1109/icece.2010.1296,awu,A200,aiguo wu,2632820011,2688952,162868743,33923547,126255220
1988143233,10.1109/icece.2010.1296,awu,A200,aiguo wu,2632820011,2688952,"","",124101348
2023002396,10.1007/s11045-007-0020-5,ayau,A532,andy c yau,2099684233,1969289,889458895,33923547,134306372
2023002396,10.1007/s11045-007-0020-5,ayau,A532,andy c yau,2099684233,1969289,"","",11413529
2032386524,10.1145/320083.320091,aaho,A416,alfred v aho,2380581373,1715952,72090969,41008148,80444323
2083431101,10.1016/s0012-365x(99)00211-3,ayeo,A536,andres yeo,2973807247,145762028,160994706,33923547,114614502
2083431101,10.1016/s0012-365x(99)00211-3,ayeo,A536,andres yeo,2973807247,145762028,"","",118615104
2127315869,10.1145/1028664.1028731,awu,A000,aihua wu,2074434742,25583321,60158472,41008148,199360897
2133077939,10.1109/aina.2006.50,ahe,A200,aiguo he,2103234201,37209934,141591182,41008148,136764020
2807970393,10.1145/3202185.3210758,ahu,A500,annie hu,2807937963,15149004,97018004,41008148,49774154
2945113029,10.1145/3259661,ahu,A452,alan j hu,2946455531,1741933,"",41008148,19527891
75821214,10.1007/978-3-642-39232-0_51,ayeo,A415,alvin w yeo,2104264146,145762027,41461413,127413603,56739046
2027424931,10.1016/j.ipm.2007.07.013,aaw,A300,aiti aw,2132010695,1829583,3005327000,41008148,154945302
2027424931,10.1016/j.ipm.2007.07.013,aaw,A300,aiti aw,2132010695,1829583,"","",178980831
2065157564,10.1145/1851600.1851678,aoh,A425,alice hae yun oh,2228301712,2463290,157485424,41008148,136764020
2065157564,10.1145/1851600.1851678,aoh,A425,alice hae yun oh,2228301712,2463290,"","",107457646
2085046308,10.1016/j.jcp.2009.04.036,aooi,A536,andrew ooi,2136490762,145758122,165779595,33923547,28826006
2085046308,10.1016/j.jcp.2009.04.036,aooi,A536,andrew ooi,2136490762,145758122,"","",126255220
2085760204,10.1109/tcsvt.2007.913970,ayu,A532,andy c yu,2104048498,2433601,47508984,33923547,80444323
2085760204,10.1109/tcsvt.2007.913970,ayu,A532,andy c yu,2104048498,2433601,"","",11413529
2090314277,10.1080/00207721.2014.1002026,ahu,A000,aihua hu,2430638808,49752202,76569877,33923547,65244806
2110465660,10.1109/cw.2008.99,awu,A000,a wu,3011423086,144349735,105056648,41008148,38652104
2116319814,10.1007/11540007_165,awu,A550,aimin wu,2271374369,2036721,21193070,41008148,31972630
2116319814,10.1007/11540007_165,awu,A550,aimin wu,2271374369,2036721,"","",154945302
2159796496,10.1109/icde.2011.5767882,ayu,A416,albert yu,2124777148,48369087,170897317,41008148,120314980
2159796496,10.1109/icde.2011.5767882,ayu,A416,albert yu,2124777148,48369087,"","",80444323
2164448820,10.1109/2.76287,ayu,A220,a c s yu,2973703584,34645996,157725225,41008148,11413529
2611922447,10.1007/s00493-002-0007-7,ayao,A536,andrew chichih yao,2088166175,1770729,20089843,33923547,114614502
2611922447,10.1007/s00493-002-0007-7,ayao,A536,andrew chichih yao,2088166175,1770729,"","",118615104
2611922447,10.1007/s00493-002-0007-7,ayao,A536,andrew chichih yao,2088166175,1770729,"","",33577790
385350483,10.1016/j.mcm.2007.06.024,awu,A200,aiguo wu,2777049949,1808015,204983213,33923547,134306372
385350483,10.1016/j.mcm.2007.06.024,awu,A200,aiguo wu,2777049949,1808015,"","",202444582
2038980527,10.1016/j.camwa.2010.01.016,ayau,A000,a w yau,2973494537,145327704,168635309,121332964,57879066
2038980527,10.1016/j.camwa.2010.01.016,ayau,A000,a w yau,2973494537,145327704,"","",3079626
2135097553,10.1002/cplx.21554,awu,A452,ailong wu,2507698166,1757903,47720641,41008148,65244806
2135097553,10.1002/cplx.21554,awu,A452,ailong wu,2507698166,1757903,87445476,"",""
2142248270,10.1016/j.cmpb.2009.08.009,ayue,A510,anbu yue,2109945083,1751596,126231945,41008148,124101348
2142248270,10.1016/j.cmpb.2009.08.009,ayue,A510,anbu yue,2109945083,1751596,"","",154945302
2142248270,10.1016/j.cmpb.2009.08.009,ayue,A510,anbu yue,2109945083,1751596,"","",119857082
2150963698,10.1109/tvlsi.2003.820521,awu,A500,anyeu wu,2149874420,144113827,16733864,41008148,24326235
2150963698,10.1109/tvlsi.2003.820521,awu,A500,anyeu wu,2149874420,144113827,"","",113775141
2153304630,10.1109/ainaw.2007.84,ahe,A200,aiguo he,2103234201,37209934,141591182,41008148,107457646
2153304630,10.1109/ainaw.2007.84,ahe,A200,aiguo he,2103234201,37209934,"","",49774154
2247071469,10.1016/j.disc.2006.10.024,ayeo,A536,anders yeo,2152712730,145762028,184558857,33923547,118615104
2247071469,10.1016/j.disc.2006.10.024,ayeo,A536,anders yeo,2152712730,145762028,"","",114614502
2055845111,10.1145/2508859.2516695,ayao,A536,andrew chichih yao,2088166175,1770729,99065089,41008148,38652104
2241158045,10.1109/csma.2015.39,aye,A152,aipeng ye,2185701878,9223678,"",192562407,24326235
2241158045,10.1109/csma.2015.39,aye,A152,aipeng ye,2185701878,9223678,"","",24890656
2963594477,10.1145/3322640.3326723,ayeh,A425,alexander yeh,2163540572,146224372,44896327,41008148,2522767166
1555499558,10.1016/s0020-0190(99)00084-8,ayao,A536,andrew chichih yao,2088166175,1770729,20089843,33923547,114614502
1555499558,10.1016/s0020-0190(99)00084-8,ayao,A536,andrew chichih yao,2088166175,1770729,"","",118615104
1994891006,10.1016/s0022-0000(69)80018-8,aaho,A416,alfred v aho,2380581373,1715952,72090969,41008148,199360897
1994891006,10.1016/s0022-0000(69)80018-8,aaho,A416,alfred v aho,2380581373,1715952,"","",118615104
2053990719,10.1016/j.patcog.2005.06.003,ayeo,A452,allen yeo,2504677258,1397669306,172675005,33923547,154945302
2053990719,10.1016/j.patcog.2005.06.003,ayeo,A452,allen yeo,2504677258,1397669306,"","",178980831
2053990719,10.1016/j.patcog.2005.06.003,ayeo,A452,allen yeo,2504677258,1397669306,"","",31972630
2117883771,10.1145/513918.513952,ahu,A452,alan j hu,2001625928,1741933,141945490,41008148,149635348
2766064457,10.1145/3149092.3149095,ayeh,A535,anthony garon yeh,2152463491,2537677,889458895,127413603,154945302
2766064457,10.1145/3149092.3149095,ayeh,A535,anthony garon yeh,2152463491,2537677,"","",44154836
2766064457,10.1145/3149092.3149095,ayeh,A535,anthony garon yeh,2152463491,2537677,"","",31972630
1979872824,10.1016/j.mee.2004.02.011,awei,A425,alexander c wei,2136898144,32927036,135310074,185592680,120665830
1987964887,10.1109/iccit.2008.413,ayahya,A000,a yahya,2311457066,50185174,"",41008148,76155785
1987964887,10.1109/iccit.2008.413,ayahya,A000,a yahya,2311457066,50185174,"","",107457646
1992976178,10.1007/s00224-007-1330-6,ayeo,A536,anders yeo,2152712730,145762028,184558857,33923547,118615104
1992976178,10.1007/s00224-007-1330-6,ayeo,A536,anders yeo,2152712730,145762028,"","",114614502
2026031121,10.1007/s11265-013-0866-8,aho,A535,anthony t s ho,2119775669,34772499,28290843,41008148,49774154
2032052586,10.1016/s0012-365x(99)00198-3,ayeo,A536,anders yeo,2152712730,145762028,160994706,33923547,114614502
2032052586,10.1016/s0012-365x(99)00198-3,ayeo,A536,anders yeo,2152712730,145762028,"","",118615104
2081236070,10.1016/j.patrec.2014.07.017,aeweiwi,A134,abdalrahman eweiwi,329596126,2914349,135140700,41008148,178980831
2081236070,10.1016/j.patrec.2014.07.017,aeweiwi,A134,abdalrahman eweiwi,329596126,2914349,"","",31972630
2081236070,10.1016/j.patrec.2014.07.017,aeweiwi,A134,abdalrahman eweiwi,329596126,2914349,"","",154945302
2126209883,10.1145/2063576.2063702,aoh,A420,alice oh,2695422228,2463290,157485424,41008148,124101348
2143107836,10.1145/1065983.1066007,ayu,A535,anthony yu,2160855827,82927925,141945490,41008148,120314980
2143107836,10.1145/1065983.1066007,ayu,A535,anthony yu,2160855827,82927925,"","",31258907
2178101253,10.1016/s0167-8191(05)80038-9,ahey,A535,anthony j g hey,2029136260,1720066,43439940,41008148,173608175
2178101253,10.1016/s0167-8191(05)80038-9,ahey,A535,anthony j g hey,2029136260,1720066,"","",118524514
2301387739,10.1155/2016/8414157,ayu,A000,aihua yu,2116816373,46857278,55712492,41008148,154945302
2301387739,10.1155/2016/8414157,ayu,A000,aihua yu,2116816373,46857278,"","",178980831
2301387739,10.1155/2016/8414157,ayu,A000,aihua yu,2116816373,46857278,"","",119857082
2583454634,10.1016/j.cag.2017.01.001,ahao,A550,aimin hao,2127406583,144795824,82880672,33923547,154945302
2583454634,10.1016/j.cag.2017.01.001,ahao,A550,aimin hao,2127406583,144795824,"","",31972630
2583454634,10.1016/j.cag.2017.01.001,ahao,A550,aimin hao,2127406583,144795824,"","",11413529
2892777727,10.1145/3242789.3242813,awahyu,A320,atjo wahyu,2710677117,66935654,98301867,71924100,42407357
1979571602,10.1109/icdar.2013.127,aho,A525,anh khoi ngo ho,2221995889,2906663,"",41008148,154945302
1979571602,10.1109/icdar.2013.127,aho,A525,anh khoi ngo ho,2221995889,2906663,"","",119857082
1979571602,10.1109/icdar.2013.127,aho,A525,anh khoi ngo ho,2221995889,2906663,"","",178980831
1991410070,10.1006/inco.1993.1033,ayao,A536,andrew chichih yao,2088166175,1770729,"",33923547,125565743
2002784899,10.1016/j.micpro.2011.12.001,aye,A530,andy ye,2119975002,2622964,530967,41008148,9390403
2002784899,10.1016/j.micpro.2011.12.001,aye,A530,andy ye,2119975002,2622964,"","",120314980
2033380267,10.1145/1047124.1047488,ahu,A152,aiping hu,2644950603,48240855,87547150,41008148,110354214
2033380267,10.1145/1047124.1047488,ahu,A152,aiping hu,2644950603,48240855,"","",44154836
2033380267,10.1145/1047124.1047488,ahu,A152,aiping hu,2644950603,48240855,"","",154945302
2036743835,10.1109/tsp.2013.2257764,awu,A500,anyeu wu,2149874420,144113827,16733864,41008148,113775141
2036743835,10.1109/tsp.2013.2257764,awu,A500,anyeu wu,2149874420,144113827,"","",79403827
2044772196,10.4018/jskd.2013010103,ayeo,A415,alvin w yeo,2104264146,145762027,41461413,127413603,56739046
2082694303,10.1155/2013/120798,ayahya,A413,ali abdullah yahya,2651487906,2561004,16365422,41008148,31972630
2082694303,10.1155/2013/120798,ayahya,A413,ali abdullah yahya,2651487906,2561004,"","",154945302
2134424832,10.1109/sfcs.1992.267765,ayao,A220,a chichih yao,2232503260,1770729,20089843,33923547,118615104
2134424832,10.1109/sfcs.1992.267765,ayao,A220,a chichih yao,2232503260,1770729,"","",114614502
2148998475,10.1002/jgt.21640,ayeo,A536,anders yeo,2152712730,145762028,24027795,33923547,118615104
2148998475,10.1002/jgt.21640,ayeo,A536,anders yeo,2152712730,145762028,"","",114614502
1987664622,10.1109/tvlsi.2005.863186,awu,A452,allen c h wu,2342151385,1775931,"",41008148,173608175
2027528755,10.1016/s0167-6377(01)00053-0,ayeo,A536,anders yeo,2152712730,145762028,204337017,33923547,118615104
2027528755,10.1016/s0167-6377(01)00053-0,ayeo,A536,anders yeo,2152712730,145762028,"","",114614502
2071317420,10.1002/wics.203,aeye,A425,alexander von eye,186465930,3012147,87216513,33923547,119857082
2071317420,10.1002/wics.203,aeye,A425,alexander von eye,186465930,3012147,"","",154945302
2071317420,10.1002/wics.203,aeye,A425,alexander von eye,186465930,3012147,"","",28826006
2172121474,10.1145/1146909.1147178,ahu,A452,alan j hu,2001625928,1741933,141945490,41008148,80444323
2172121474,10.1145/1146909.1147178,ahu,A452,alan j hu,2001625928,1741933,"","",199360897
2014223135,10.1145/543482.543501,ahu,A630,art hu,2223272893,13423327,"",144024400,199539241
2014223135,10.1145/543482.543501,ahu,A630,art hu,2223272893,13423327,"","",108827166
2035039859,10.1006/jctb.1999.1942,ayeo,A536,anders yeo,2152712730,145762028,160994706,33923547,118615104
2035039859,10.1006/jctb.1999.1942,ayeo,A536,anders yeo,2152712730,145762028,"","",114614502
2063371321,10.1109/bibmw.2011.6112472,aou,A000,aihua ou,2658076448,3033952,"",71924100,124101348
2130655523,10.1145/2724660.2724669,aho,A536,andrew dean ho,2165440593,2884465,136199984,127413603,44154836
2130655523,10.1145/2724660.2724669,aho,A536,andrew dean ho,2165440593,2884465,"","",149782125
2170473768,10.1109/aict.2009.38,ayahya,A130,abid yahya,2810162143,143980755,139322472,33923547,80444323
2170473768,10.1109/aict.2009.38,ayahya,A130,abid yahya,2810162143,143980755,"","",11413529
2244720768,10.1109/socialsec2015.15,awu,A550,anwen wu,2243795553,51121180,143593769,41008148,154945302
2244720768,10.1109/socialsec2015.15,awu,A550,anwen wu,2243795553,51121180,"","",178980831
1483289679,10.1007/11596981_98,aho,A535,anthony t s ho,2119775669,34772499,172675005,41008148,31972630
2050240987,10.1007/s10270-010-0179-3,ayie,A536,andres yie,2034820570,2853164,162096671,41008148,80444323
2061378463,10.1016/j.compeleceng.2007.10.003,ayu,A525,angning yu,2120942673,2954891,126520041,127413603,120665830
2061378463,10.1016/j.compeleceng.2007.10.003,ayu,A525,angning yu,2120942673,2954891,"","",24326235
2070948578,10.1137/090777001,ayeo,A536,anders yeo,2152712730,145762028,184558857,33923547,118615104
2070948578,10.1137/090777001,ayeo,A536,anders yeo,2152712730,145762028,"","",114614502
2095046350,10.1007/s00034-014-9838-x,ahu,A000,aihua hu,2430638808,49752202,76569877,33923547,126255220
2095046350,10.1007/s00034-014-9838-x,ahu,A000,aihua hu,2430638808,49752202,"","",65244806
2166273652,10.1109/appeec.2011.5749030,ahu,A500,an hu,2645977762,2019744,2800710378,192562407,24326235
2166273652,10.1109/appeec.2011.5749030,ahu,A500,an hu,2645977762,2019744,"","",78519656
2531970363,10.1016/j.neunet.2016.10.002,awu,A452,ailong wu,2156706082,1757903,87445476,33923547,134306372
2531970363,10.1016/j.neunet.2016.10.002,awu,A452,ailong wu,2156706082,1757903,"","",28826006
2539033800,10.1145/2966986.2967072,ahu,A452,alan j hu,2001625928,1741933,141945490,41008148,120314980
2588503511,10.1109/tip.2017.2670143,ahao,A550,aimin hao,2127406583,46751195,82880672,41008148,178980831
2588503511,10.1109/tip.2017.2670143,ahao,A550,aimin hao,2127406583,46751195,"","",31972630
2588503511,10.1109/tip.2017.2670143,ahao,A550,aimin hao,2127406583,46751195,"","",154945302
1502266817,10.1023/a:1020109502432,ayahya,A355,adnan yahya,2029786766,144335524,94800806,33923547,80444323
1502266817,10.1023/a:1020109502432,ayahya,A355,adnan yahya,2029786766,144335524,"","",77088390
1995555983,10.1145/1014052.1016925,ayeh,A350,adam yeh,2115755592,39795640,1290206253,41008148,77088390
2010726195,10.1145/1125451.1125736,ayeo,A415,alvin w yeo,2104264146,145762027,41461413,41008148,154945302
2010726195,10.1145/1125451.1125736,ayeo,A415,alvin w yeo,2104264146,145762027,"","",31972630
2079740558,10.1109/cyberc.2014.27,ahuiyao,A500,an huiyao,2689975709,10796301,20231570,41008148,136764020
2079740558,10.1109/cyberc.2014.27,ahuiyao,A500,an huiyao,2689975709,10796301,"","",77088390
2092722150,10.1109/uksim.2013.131,ayeow,A652,aaron koay terr yeow,1555762180,49375639,65079550,192562407,159985019
2122721335,10.1109/icassp.1996.550612,aho,A200,a k ho,2974123432,48238444,"",41008148,154945302
2122721335,10.1109/icassp.1996.550612,aho,A200,a k ho,2974123432,48238444,"","",31972630
